review_id,customer_id,book_id,rating,review_text,created_at
5537,1654,3,4,A very good read overall. Some chapters were slow but worth it.,03-06-2024 12:51
909,1461,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,02-08-2023 11:34
1390,1955,2,5,This book changed the way I think. A must-read for everyone.,26-12-2023 16:48
4823,667,1,4,Above average. Would recommend to fans of the genre.,11-05-2024 12:20
2129,2405,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,20-04-2023 15:50
4199,2722,31,4,Mostly great. The middle section drags a bit.,05-07-2024 07:32
3111,1397,5,3,Neither great nor terrible. Passes the time.,26-11-2023 12:46
484,801,62,5,Perfect blend of story and insight. Will read again.,11-10-2021 00:12
5456,1790,3,3,"Some interesting parts, but overall felt underwhelming.",11-05-2021 19:16
575,2430,2,5,The writing is exceptional and the story gripped me from page one.,24-12-2024 09:39
3453,2668,7,4,Mostly great. The middle section drags a bit.,04-10-2022 15:29
3038,2646,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,13-08-2023 19:37
2436,428,1,3,"Mixed feelings. Good premise, mediocre execution.",29-09-2023 15:20
4108,335,1,4,A very good read overall. Some chapters were slow but worth it.,09-01-2023 12:08
5494,1265,4,2,Would not recommend. Too slow and the payoff was not worth it.,04-05-2020 12:35
2796,891,5,3,Decent read. Not my favourite but not bad either.,21-10-2023 03:14
2285,494,8,2,Not for me. The writing style felt very dated.,26-10-2024 20:30
4075,1340,1,5,Beautifully written. The author's style is simply stunning.,31-12-2024 13:35
3778,1606,14,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,23-11-2022 06:08
4619,2012,29,5,Brilliant narrative. The characters feel genuinely real.,29-06-2023 07:24
4000,295,31,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,26-11-2024 09:13
1561,912,17,5,The writing is exceptional and the story gripped me from page one.,24-06-2023 06:47
5236,344,2,4,"Good book, though the ending felt a little rushed.",21-01-2022 19:37
2539,1787,1,4,Mostly great. The middle section drags a bit.,01-03-2024 06:29
2797,1159,4,2,The plot felt disjointed and the pacing was off throughout.,13-11-2022 20:59
2715,2702,8,1,Gave up halfway. The writing is unbearable.,09-06-2023 13:50
1520,2735,1,3,Average. Had its moments but failed to really engage me.,06-02-2021 12:49
3086,2523,1,4,A very good read overall. Some chapters were slow but worth it.,26-12-2023 12:14
648,376,1,4,"Good book, though the ending felt a little rushed.",13-04-2024 08:16
4255,898,146,4,Well-written and engaging. A few plot holes but forgivable.,06-09-2024 08:04
4331,1140,87,5,Exceeded all my expectations. Truly extraordinary.,04-01-2021 08:45
2993,174,1,4,Well-written and engaging. A few plot holes but forgivable.,08-09-2023 20:52
2672,856,1,4,Mostly great. The middle section drags a bit.,28-09-2024 10:20
4858,1871,1,4,"Good book, though the ending felt a little rushed.",20-08-2021 17:08
5372,1714,1,3,Decent read. Not my favourite but not bad either.,27-10-2024 14:06
3922,1223,13,4,A very good read overall. Some chapters were slow but worth it.,23-05-2023 20:59
2488,921,2,4,Mostly great. The middle section drags a bit.,31-12-2024 17:03
1492,2167,37,3,Neither great nor terrible. Passes the time.,22-09-2021 19:33
1483,818,5,3,Had potential but did not quite deliver on its promise.,31-12-2024 20:36
349,40,1,5,I finished this in two sittings. Absolutely riveting.,16-06-2024 15:29
5460,1203,13,4,Mostly great. The middle section drags a bit.,10-09-2023 11:08
808,437,1,5,One of the best reads I have had in years. Highly recommended.,01-04-2024 17:31
326,1674,1,3,It was okay. The hype around this book is a bit overstated.,22-08-2022 19:48
355,1788,1,3,Average. Had its moments but failed to really engage me.,06-12-2021 17:05
4016,1081,123,4,"Good book, though the ending felt a little rushed.",04-12-2024 21:34
306,303,1,5,Perfect blend of story and insight. Will read again.,07-08-2023 16:29
4843,1515,34,4,Mostly great. The middle section drags a bit.,17-10-2023 22:48
716,1171,1,3,"Mixed feelings. Good premise, mediocre execution.",23-03-2022 14:54
2710,1060,33,3,"Mixed feelings. Good premise, mediocre execution.",18-05-2022 18:59
5455,803,1,5,A masterpiece. Every chapter left me wanting more.,23-05-2024 21:23
2897,2035,2,3,,15-02-2024 11:17
66,1777,5,3,Average. Had its moments but failed to really engage me.,02-12-2023 07:15
4474,153,2,3,Had potential but did not quite deliver on its promise.,12-09-2024 19:56
2946,874,27,3,Decent read. Not my favourite but not bad either.,20-06-2023 13:21
5108,699,3,3,Had potential but did not quite deliver on its promise.,14-10-2024 12:14
4732,80,4,7,"Mixed feelings. Good premise, mediocre execution.",28-01-2024 13:32
1155,2182,1,5,Exceeded all my expectations. Truly extraordinary.,26-02-2024 14:14
2446,2699,3,4,Above average. Would recommend to fans of the genre.,27-11-2024 00:01
629,158,1,4,Liked it. The first half is stronger than the second.,27-12-2024 20:48
3461,1260,1,4,"Good book, though the ending felt a little rushed.",01-08-2024 07:58
4873,704,2,4,Above average. Would recommend to fans of the genre.,31-12-2024 20:06
2597,2375,3,4,,01-04-2024 21:33
1720,248,1,3,Had potential but did not quite deliver on its promise.,14-04-2021 10:52
91,2554,2,5,I finished this in two sittings. Absolutely riveting.,09-12-2022 17:40
2388,1957,3,3,,18-12-2020 17:21
4048,732,21,3,,06-02-2022 14:27
5120,2127,15,3,,09-11-2023 08:54
1892,1192,66,3,Decent read. Not my favourite but not bad either.,14-11-2024 18:00
4549,788,9,3,It was okay. The hype around this book is a bit overstated.,27-10-2023 12:46
4070,2592,8,4,"Good book, though the ending felt a little rushed.",11-11-2023 18:30
4536,2409,2,4,Well-written and engaging. A few plot holes but forgivable.,11-12-2021 22:05
3245,1861,2,4,Liked it. The first half is stronger than the second.,04-05-2023 11:40
1168,2390,3,4,Liked it. The first half is stronger than the second.,01-10-2022 18:07
3411,1428,1,4,A very good read overall. Some chapters were slow but worth it.,01-08-2023 23:54
3689,1579,3,4,"Good book, though the ending felt a little rushed.",07-02-2024 21:13
2663,1914,8,4,Mostly great. The middle section drags a bit.,27-01-2023 20:14
144,1476,13,4,Above average. Would recommend to fans of the genre.,23-05-2024 18:49
3506,1882,47,4,A very good read overall. Some chapters were slow but worth it.,05-08-2024 09:06
315,2603,1,2,Disappointed. Expected much more based on the reviews.,04-12-2023 20:01
3024,2324,23,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,06-12-2022 18:50
3449,254,2,5,A masterpiece. Every chapter left me wanting more.,07-12-2022 22:39
1881,1418,2,5,,13-12-2023 18:40
1620,716,8,4,"Good book, though the ending felt a little rushed.",03-03-2022 17:30
4951,2227,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,16-11-2024 11:27
3168,401,1,2,Would not recommend. Too slow and the payoff was not worth it.,07-12-2022 07:04
2687,2550,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,20-11-2022 16:17
1655,401,5,4,Mostly great. The middle section drags a bit.,26-09-2022 11:08
569,1275,5,2,Would not recommend. Too slow and the payoff was not worth it.,23-09-2020 19:14
991,941,1,5,Exceeded all my expectations. Truly extraordinary.,11-03-2023 06:05
3481,1624,1,4,Liked it. The first half is stronger than the second.,18-02-2024 09:33
4857,1059,3,7,"Mixed feelings. Good premise, mediocre execution.",08-12-2023 09:47
2568,2484,5,4,Mostly great. The middle section drags a bit.,14-01-2024 18:03
4022,2472,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,14-10-2022 19:18
290,261,1,4,Above average. Would recommend to fans of the genre.,24-05-2020 10:54
5190,162,2,3,Neither great nor terrible. Passes the time.,21-02-2022 07:52
4700,2686,20,4,,21-12-2024 16:49
2184,852,2,4,Well-written and engaging. A few plot holes but forgivable.,09-09-2024 10:33
4715,2120,182,4,Well-written and engaging. A few plot holes but forgivable.,15-09-2022 20:34
1410,2065,1,5,The writing is exceptional and the story gripped me from page one.,05-08-2021 18:35
1549,735,1,4,Above average. Would recommend to fans of the genre.,19-06-2024 17:47
3858,857,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,31-12-2024 10:26
4491,1387,1,3,"Mixed feelings. Good premise, mediocre execution.",02-12-2023 15:51
5256,2243,8,3,Neither great nor terrible. Passes the time.,28-05-2021 08:09
2367,353,27,4,Liked it. The first half is stronger than the second.,17-03-2022 18:31
5051,1203,5,3,Average. Had its moments but failed to really engage me.,31-12-2024 18:19
4844,447,1,4,Above average. Would recommend to fans of the genre.,05-10-2021 14:07
5496,2112,80,5,This book changed the way I think. A must-read for everyone.,12-12-2022 16:40
2552,2096,2,4,Liked it. The first half is stronger than the second.,26-11-2024 20:19
4516,695,8,3,,14-10-2022 16:10
2781,2401,2,5,This book changed the way I think. A must-read for everyone.,03-07-2024 18:28
2963,2143,39,3,It was okay. The hype around this book is a bit overstated.,16-04-2020 09:24
2056,460,1,4,Mostly great. The middle section drags a bit.,19-06-2024 21:56
2809,287,1,3,Neither great nor terrible. Passes the time.,23-11-2022 11:08
4739,2260,3,3,Average. Had its moments but failed to really engage me.,02-01-2022 20:48
5106,559,4,2,Struggled to get through it. The story meanders endlessly.,05-04-2024 17:22
4755,1392,12,4,Mostly great. The middle section drags a bit.,26-07-2024 20:07
1174,1477,1,4,Well-written and engaging. A few plot holes but forgivable.,20-08-2023 18:41
3682,842,8,3,Had potential but did not quite deliver on its promise.,20-11-2021 06:46
4379,2281,2,5,Beautifully written. The author's style is simply stunning.,14-09-2021 17:33
3855,1061,1,5,One of the best reads I have had in years. Highly recommended.,01-07-2024 05:49
284,1965,3,3,"Mixed feelings. Good premise, mediocre execution.",10-02-2024 07:41
783,2702,1,2,Disappointed. Expected much more based on the reviews.,26-05-2024 14:25
5564,414,1,3,It was okay. The hype around this book is a bit overstated.,27-12-2021 18:39
1812,2630,6,3,Neither great nor terrible. Passes the time.,15-04-2024 12:34
5409,2475,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,07-02-2023 13:58
4401,2659,9,3,Decent read. Not my favourite but not bad either.,12-09-2021 08:44
2035,910,1,3,"Some interesting parts, but overall felt underwhelming.",08-12-2023 21:10
4061,2669,1,4,,25-06-2024 18:46
2305,2368,70,2,Would not recommend. Too slow and the payoff was not worth it.,24-06-2022 21:29
3643,223,2,3,"Mixed feelings. Good premise, mediocre execution.",07-11-2020 17:19
2832,1300,6,4,Well-written and engaging. A few plot holes but forgivable.,02-09-2022 10:58
768,2265,4,3,Had potential but did not quite deliver on its promise.,25-09-2023 05:46
5543,34,11,4,Liked it. The first half is stronger than the second.,11-07-2024 19:50
4923,698,22,4,Well-written and engaging. A few plot holes but forgivable.,21-10-2024 09:58
4770,1164,124,3,It was okay. The hype around this book is a bit overstated.,13-10-2023 17:52
2108,2047,28,3,Neither great nor terrible. Passes the time.,13-04-2020 18:33
1543,982,25,3,It was okay. The hype around this book is a bit overstated.,25-12-2023 12:17
1516,818,2,4,Mostly great. The middle section drags a bit.,04-06-2024 18:05
3957,271,1,4,A very good read overall. Some chapters were slow but worth it.,06-11-2021 21:24
1592,383,1,3,It was okay. The hype around this book is a bit overstated.,25-09-2023 17:16
3834,1404,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,05-10-2024 10:53
3521,1348,2,4,Above average. Would recommend to fans of the genre.,27-01-2022 23:47
3659,690,2,3,Decent read. Not my favourite but not bad either.,09-12-2022 12:17
3821,1342,11,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,03-04-2023 15:27
1096,2642,155,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,08-10-2023 21:03
4249,1315,8,3,Average. Had its moments but failed to really engage me.,25-11-2022 21:30
3042,2351,1,4,Well-written and engaging. A few plot holes but forgivable.,30-07-2022 11:59
1846,1282,1,5,Perfect blend of story and insight. Will read again.,10-09-2024 01:43
31,342,1,5,One of the best reads I have had in years. Highly recommended.,05-02-2023 17:19
3767,1271,1,4,"Good book, though the ending felt a little rushed.",01-03-2023 11:21
5435,185,5,3,Neither great nor terrible. Passes the time.,02-08-2023 17:23
1086,2211,1,3,Had potential but did not quite deliver on its promise.,21-08-2021 07:14
4261,2356,13,5,Brilliant narrative. The characters feel genuinely real.,03-12-2024 16:07
3376,2301,2,4,A very good read overall. Some chapters were slow but worth it.,28-06-2024 10:53
1726,2725,1,3,Neither great nor terrible. Passes the time.,21-10-2024 11:47
4285,991,1,4,A very good read overall. Some chapters were slow but worth it.,31-10-2024 13:44
2495,1318,1,4,Well-written and engaging. A few plot holes but forgivable.,04-03-2023 18:02
2230,292,5,3,,12-09-2024 18:33
3171,586,17,4,Above average. Would recommend to fans of the genre.,21-09-2023 07:48
4336,114,8,3,Neither great nor terrible. Passes the time.,12-04-2022 12:59
916,619,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,17-06-2024 11:53
2088,2724,1,4,Above average. Would recommend to fans of the genre.,08-08-2024 09:25
2535,623,4,3,Had potential but did not quite deliver on its promise.,14-12-2023 22:28
1262,1085,5,1,Gave up halfway. The writing is unbearable.,03-01-2023 17:33
2988,748,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,05-03-2021 17:03
3139,1247,6,4,Well-written and engaging. A few plot holes but forgivable.,07-03-2021 16:35
726,124,167,2,Overrated. I did not enjoy the characters at all.,14-09-2024 11:08
228,1290,1,2,Would not recommend. Too slow and the payoff was not worth it.,28-11-2024 12:31
4085,927,1,4,Mostly great. The middle section drags a bit.,02-09-2024 23:11
5208,2774,1,4,Mostly great. The middle section drags a bit.,03-09-2024 21:52
5562,2635,1,3,Had potential but did not quite deliver on its promise.,04-08-2024 10:10
2006,1172,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,18-07-2023 18:50
5188,1216,1,3,Neither great nor terrible. Passes the time.,11-03-2024 09:36
4088,957,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,06-08-2021 12:53
365,339,1,5,Perfect blend of story and insight. Will read again.,28-08-2023 22:14
4354,2066,6,2,Disappointed. Expected much more based on the reviews.,09-02-2022 06:48
5078,2339,23,4,Mostly great. The middle section drags a bit.,01-02-2022 17:26
5093,2304,1,3,"Mixed feelings. Good premise, mediocre execution.",28-11-2022 08:17
2884,895,2,2,Not for me. The writing style felt very dated.,11-03-2023 16:12
2239,1242,2,5,One of the best reads I have had in years. Highly recommended.,19-02-2024 17:20
4945,14,14,5,Absolutely loved this book — couldn't put it down!,21-01-2022 04:27
449,1127,1,5,Brilliant narrative. The characters feel genuinely real.,13-09-2024 18:37
4962,2280,107,4,,16-08-2024 10:29
1358,675,1,3,Average. Had its moments but failed to really engage me.,14-10-2021 17:38
88,2748,4,3,"Mixed feelings. Good premise, mediocre execution.",09-10-2024 07:49
3240,1876,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,23-03-2023 09:25
3566,1810,45,3,"Mixed feelings. Good premise, mediocre execution.",09-07-2023 13:30
3019,1604,1,4,Above average. Would recommend to fans of the genre.,06-09-2022 20:46
815,2500,2,3,"Mixed feelings. Good premise, mediocre execution.",25-02-2023 19:07
3388,1337,2,3,Average. Had its moments but failed to really engage me.,15-09-2024 12:57
3206,2177,13,5,I finished this in two sittings. Absolutely riveting.,30-07-2024 08:55
5018,1786,3,2,The plot felt disjointed and the pacing was off throughout.,02-06-2022 15:49
4702,986,39,4,Above average. Would recommend to fans of the genre.,15-04-2023 10:09
1068,1114,21,4,,06-04-2024 17:49
5161,2146,35,3,Neither great nor terrible. Passes the time.,29-09-2024 23:04
3789,1394,12,4,A very good read overall. Some chapters were slow but worth it.,20-11-2023 19:42
2422,2588,6,2,Would not recommend. Too slow and the payoff was not worth it.,31-12-2024 17:11
4693,2041,3,3,"Some interesting parts, but overall felt underwhelming.",28-07-2022 17:48
1376,405,39,3,"Some interesting parts, but overall felt underwhelming.",15-11-2024 07:01
4578,2573,1,5,Perfect blend of story and insight. Will read again.,02-11-2021 12:58
2502,1124,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,11-12-2024 07:03
748,134,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,05-03-2022 08:51
2293,2657,12,4,Mostly great. The middle section drags a bit.,13-05-2024 18:51
5034,1840,1,4,Mostly great. The middle section drags a bit.,09-01-2023 14:19
4688,266,2,4,Above average. Would recommend to fans of the genre.,31-12-2024 12:37
2604,2740,2,4,"Good book, though the ending felt a little rushed.",14-06-2024 13:28
667,779,1,4,Above average. Would recommend to fans of the genre.,29-08-2024 09:41
2137,1939,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,16-08-2024 11:39
1055,359,2,3,,10-09-2021 19:03
5330,1173,6,2,The plot felt disjointed and the pacing was off throughout.,03-05-2024 16:16
4455,1027,13,3,"Some interesting parts, but overall felt underwhelming.",14-03-2023 08:25
2841,2746,24,3,Decent read. Not my favourite but not bad either.,26-02-2022 19:40
2176,2563,154,3,Had potential but did not quite deliver on its promise.,31-07-2022 10:38
4028,83,1,5,A masterpiece. Every chapter left me wanting more.,23-12-2023 22:33
2783,1915,2,4,A very good read overall. Some chapters were slow but worth it.,21-08-2024 08:34
2241,1983,2,3,Decent read. Not my favourite but not bad either.,16-10-2024 23:52
2166,1832,2,3,"Some interesting parts, but overall felt underwhelming.",10-05-2022 07:44
3760,263,1,4,Mostly great. The middle section drags a bit.,19-11-2023 19:47
4545,643,17,5,The writing is exceptional and the story gripped me from page one.,03-05-2023 12:27
692,784,10,3,It was okay. The hype around this book is a bit overstated.,09-10-2024 18:29
4089,1864,12,4,,23-02-2024 09:48
3136,129,6,3,Had potential but did not quite deliver on its promise.,22-12-2023 13:33
2899,940,9,3,Decent read. Not my favourite but not bad either.,26-11-2022 09:44
1418,2750,2,2,Overrated. I did not enjoy the characters at all.,23-05-2023 08:24
437,932,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,03-08-2023 09:33
4649,2762,1,2,The plot felt disjointed and the pacing was off throughout.,09-04-2023 14:38
2579,462,3,2,Would not recommend. Too slow and the payoff was not worth it.,26-09-2021 16:41
2815,819,1,5,Absolutely loved this book — couldn't put it down!,12-03-2023 15:11
4512,2658,6,3,Had potential but did not quite deliver on its promise.,08-10-2024 14:58
4913,636,2,5,,02-12-2021 20:33
2933,2305,1,4,Well-written and engaging. A few plot holes but forgivable.,01-04-2021 11:59
2284,2090,11,3,Neither great nor terrible. Passes the time.,14-11-2020 09:00
4263,926,5,2,Overrated. I did not enjoy the characters at all.,11-07-2022 08:17
1930,79,1,2,Struggled to get through it. The story meanders endlessly.,14-07-2024 11:26
2530,938,5,3,Neither great nor terrible. Passes the time.,20-02-2023 08:31
621,950,73,4,Well-written and engaging. A few plot holes but forgivable.,30-09-2023 18:28
1458,1805,2,4,Well-written and engaging. A few plot holes but forgivable.,15-02-2023 09:54
2726,2734,13,4,"Good book, though the ending felt a little rushed.",14-03-2023 18:49
995,1138,4,3,Neither great nor terrible. Passes the time.,10-09-2021 12:35
4764,1057,6,3,"Some interesting parts, but overall felt underwhelming.",30-01-2020 07:33
3187,2298,4,3,Had potential but did not quite deliver on its promise.,12-01-2022 11:18
350,155,6,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,29-12-2024 12:39
2292,840,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,20-02-2024 15:23
1014,1034,1,2,Overrated. I did not enjoy the characters at all.,27-04-2023 20:44
1059,1833,2,4,A very good read overall. Some chapters were slow but worth it.,29-07-2021 07:40
908,2120,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,02-03-2021 18:44
134,492,4,3,Had potential but did not quite deliver on its promise.,18-05-2024 09:58
5283,1641,1,3,Average. Had its moments but failed to really engage me.,09-07-2024 18:02
3129,1911,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,01-05-2024 16:54
1387,411,41,5,Absolutely loved this book — couldn't put it down!,08-10-2023 10:11
3931,1214,11,4,Well-written and engaging. A few plot holes but forgivable.,02-08-2024 17:42
2742,1128,11,3,"Mixed feelings. Good premise, mediocre execution.",20-05-2023 11:52
2358,331,3,5,I finished this in two sittings. Absolutely riveting.,25-01-2022 10:23
1823,2755,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,25-11-2024 22:06
923,1548,1,4,Liked it. The first half is stronger than the second.,31-12-2024 20:16
1584,1926,1,4,A very good read overall. Some chapters were slow but worth it.,10-07-2024 07:57
222,1451,51,3,,03-12-2023 02:37
4188,2564,135,2,The plot felt disjointed and the pacing was off throughout.,09-10-2023 16:02
2177,2037,134,6,Above average. Would recommend to fans of the genre.,07-06-2024 14:36
2111,498,4,3,Average. Had its moments but failed to really engage me.,16-12-2024 02:36
1208,1372,3,4,Mostly great. The middle section drags a bit.,13-06-2024 16:45
3347,843,1,4,Above average. Would recommend to fans of the genre.,17-08-2020 06:57
2908,1655,89,4,A very good read overall. Some chapters were slow but worth it.,15-02-2024 12:36
953,1944,4,4,Mostly great. The middle section drags a bit.,16-06-2022 12:09
3895,2228,2,4,Mostly great. The middle section drags a bit.,23-10-2024 20:20
1361,708,14,4,Liked it. The first half is stronger than the second.,18-05-2023 16:48
1116,124,1,3,"Mixed feelings. Good premise, mediocre execution.",12-01-2024 10:10
3671,1932,7,5,One of the best reads I have had in years. Highly recommended.,01-01-2022 22:13
1622,1522,3,3,It was okay. The hype around this book is a bit overstated.,06-11-2022 07:18
959,2396,3,3,,10-07-2023 17:28
4049,2467,82,3,Decent read. Not my favourite but not bad either.,17-11-2024 10:58
3991,555,1,3,Had potential but did not quite deliver on its promise.,27-07-2024 19:50
3233,2527,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,22-06-2024 09:12
3611,810,181,4,Above average. Would recommend to fans of the genre.,21-10-2023 01:56
746,2349,4,2,Would not recommend. Too slow and the payoff was not worth it.,09-01-2023 10:44
1824,341,3,2,Would not recommend. Too slow and the payoff was not worth it.,25-12-2024 15:04
5322,2544,15,5,One of the best reads I have had in years. Highly recommended.,20-11-2021 21:38
3836,49,109,5,I finished this in two sittings. Absolutely riveting.,24-08-2024 16:58
4313,1842,2,3,Neither great nor terrible. Passes the time.,24-04-2024 09:58
664,704,1,5,One of the best reads I have had in years. Highly recommended.,31-12-2024 12:47
5224,1832,19,3,"Mixed feelings. Good premise, mediocre execution.",21-01-2022 09:03
1693,1378,4,4,"Good book, though the ending felt a little rushed.",13-10-2022 20:21
171,1986,1,5,,31-12-2024 14:21
3236,2754,1,0,Enjoyed it quite a bit. Solid writing and interesting ideas.,18-07-2024 16:34
5358,1435,1,4,Liked it. The first half is stronger than the second.,04-07-2022 18:48
3018,155,1,3,Decent read. Not my favourite but not bad either.,28-10-2024 09:34
3205,2209,1,5,A masterpiece. Every chapter left me wanting more.,21-08-2024 11:22
556,127,2,3,Had potential but did not quite deliver on its promise.,04-10-2024 19:35
4445,873,5,3,"Mixed feelings. Good premise, mediocre execution.",18-02-2024 07:10
3243,1425,1,5,Beautifully written. The author's style is simply stunning.,02-01-2022 00:33
137,2779,6,3,It was okay. The hype around this book is a bit overstated.,23-12-2023 11:22
3209,30,5,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,14-07-2024 13:17
1784,1935,24,4,"Good book, though the ending felt a little rushed.",28-05-2022 19:45
3202,1664,2,5,Exceeded all my expectations. Truly extraordinary.,19-04-2024 04:53
4319,2214,62,3,Neither great nor terrible. Passes the time.,28-02-2023 16:55
2820,547,26,2,Would not recommend. Too slow and the payoff was not worth it.,25-06-2024 19:59
4614,2100,3,2,The plot felt disjointed and the pacing was off throughout.,09-06-2022 12:44
380,501,4,3,Average. Had its moments but failed to really engage me.,26-11-2024 23:29
3035,2088,1,4,,01-06-2024 13:44
894,1750,1,4,A very good read overall. Some chapters were slow but worth it.,09-12-2023 19:51
3641,393,3,3,"Some interesting parts, but overall felt underwhelming.",26-07-2022 11:00
3328,644,3,3,"Mixed feelings. Good premise, mediocre execution.",27-04-2023 07:07
4260,2725,2,3,Neither great nor terrible. Passes the time.,08-06-2021 18:01
3776,1117,4,3,,22-06-2024 12:34
342,453,3,4,Above average. Would recommend to fans of the genre.,17-03-2024 12:36
301,2077,1,3,Neither great nor terrible. Passes the time.,15-10-2024 07:50
3540,1019,4,3,"Mixed feelings. Good premise, mediocre execution.",22-06-2024 17:16
988,756,1,4,Above average. Would recommend to fans of the genre.,24-09-2023 17:27
2341,2599,5,3,It was okay. The hype around this book is a bit overstated.,30-07-2022 16:44
3668,1854,4,2,Disappointed. Expected much more based on the reviews.,25-04-2023 09:31
696,939,3,3,,09-12-2024 07:07
935,2555,109,5,,24-08-2021 21:22
3491,813,4,2,The plot felt disjointed and the pacing was off throughout.,13-08-2024 06:01
3738,330,2,6,One of the best reads I have had in years. Highly recommended.,04-04-2024 07:33
4927,1753,1,4,Liked it. The first half is stronger than the second.,07-10-2021 13:23
1847,50,7,4,"Good book, though the ending felt a little rushed.",17-09-2022 18:12
2960,1743,1,5,Exceeded all my expectations. Truly extraordinary.,30-01-2024 18:20
5596,1417,5,4,Mostly great. The middle section drags a bit.,26-10-2024 15:34
5142,1003,8,2,The plot felt disjointed and the pacing was off throughout.,13-08-2022 18:40
122,2222,2,1,Do not waste your money on this.,26-01-2021 08:43
3321,443,3,3,Neither great nor terrible. Passes the time.,22-07-2023 12:27
2374,2245,14,5,I finished this in two sittings. Absolutely riveting.,05-11-2022 09:50
5513,1277,3,4,Well-written and engaging. A few plot holes but forgivable.,18-09-2021 20:26
4561,467,1,4,A very good read overall. Some chapters were slow but worth it.,20-09-2023 08:21
1076,351,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,09-04-2022 15:10
2891,2469,6,4,A very good read overall. Some chapters were slow but worth it.,12-05-2024 15:24
420,1047,2,3,Neither great nor terrible. Passes the time.,05-11-2024 11:39
78,19,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,07-05-2024 16:38
3853,1076,1,3,It was okay. The hype around this book is a bit overstated.,28-04-2024 20:08
5477,515,4,2,The plot felt disjointed and the pacing was off throughout.,07-01-2024 07:40
3271,1224,2,4,,15-09-2021 12:35
2441,997,2,5,I finished this in two sittings. Absolutely riveting.,21-12-2024 20:43
4280,480,15,5,A masterpiece. Every chapter left me wanting more.,02-02-2022 18:22
744,669,2,4,"Good book, though the ending felt a little rushed.",26-01-2024 11:34
4708,2618,75,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,02-09-2022 20:32
2823,1352,2,5,Brilliant narrative. The characters feel genuinely real.,11-11-2021 21:11
4704,2501,1,3,,28-03-2022 21:30
2507,1553,1,3,"Mixed feelings. Good premise, mediocre execution.",06-04-2024 15:52
4158,504,6,3,"Mixed feelings. Good premise, mediocre execution.",29-11-2021 08:51
5532,886,4,3,It was okay. The hype around this book is a bit overstated.,24-10-2021 07:16
4856,2749,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,23-01-2024 06:04
3162,1490,3,3,Average. Had its moments but failed to really engage me.,15-11-2024 11:18
2906,1381,1,4,"Good book, though the ending felt a little rushed.",11-09-2021 21:56
129,1993,8,3,Average. Had its moments but failed to really engage me.,02-10-2021 20:24
3749,595,30,3,It was okay. The hype around this book is a bit overstated.,10-03-2023 07:13
2448,790,23,3,,23-09-2024 07:40
392,193,1,4,Liked it. The first half is stronger than the second.,14-07-2023 04:51
812,1023,5,2,Struggled to get through it. The story meanders endlessly.,07-10-2024 21:24
3485,2316,12,5,One of the best reads I have had in years. Highly recommended.,28-12-2023 23:35
562,670,77,3,"Some interesting parts, but overall felt underwhelming.",02-06-2024 19:27
1772,292,1,5,This book changed the way I think. A must-read for everyone.,29-03-2024 21:11
4436,786,7,4,Well-written and engaging. A few plot holes but forgivable.,28-01-2023 07:38
1436,1698,2,4,"Good book, though the ending felt a little rushed.",10-12-2024 09:20
2857,2050,1,3,Decent read. Not my favourite but not bad either.,13-10-2024 19:22
2157,1900,2,4,,21-11-2023 06:21
7,1241,1,3,"Mixed feelings. Good premise, mediocre execution.",11-01-2022 14:42
